,Time (s),Current (A),Voltage (V)
60,600.0,4.0,3.97841
61,610.0,3.99985,3.98421
62,620.0,3.99985,3.99016
63,630.0,4.0000800000000005,3.9959599999999997
64,640.0,4.0000800000000005,4.00175
65,650.0,4.00015,4.00755
66,660.0,4.00015,4.01335
67,670.0,3.99992,4.01915
68,680.0,4.0000800000000005,4.02495
69,690.0,3.99985,4.0304400000000005
70,700.0,3.99992,4.0359300000000005
71,710.0,3.99992,4.04189
72,720.0,4.00015,4.04799
73,730.0,4.0,4.05394
74,740.0,3.99977,4.059740000000001
75,750.0,3.99969,4.065840000000001
76,760.0,4.0000800000000005,4.0721
77,770.0,4.0,4.07836
78,780.0,3.99992,4.08461
79,790.0,3.99985,4.09133
80,800.0,3.99992,4.09773
81,810.0,4.0,4.1046
82,820.0,3.99985,4.11116
83,830.0,3.99985,4.118180000000001
84,840.0,4.0,4.12505
85,850.0,3.99977,4.1319099999999995
86,860.0,3.99992,4.13909
87,870.0,4.0000800000000005,4.14595
88,880.0,4.00015,4.1531199999999995
89,890.0,3.99992,4.1599900000000005
90,900.0,4.0000800000000005,4.167009999999999
91,910.0,3.99985,4.17357
92,920.0,3.99992,4.18044
93,930.0,4.0,4.1873
94,940.0,4.0,4.1938699999999995
95,949.1999999999534,3.99992,4.1999699999999995
96,949.2299999999814,3.83391,4.19661
97,959.2299999999814,3.83017,4.20211
98,969.2299999999814,3.62791,4.20211
99,979.2299999999814,3.46334,4.2018
100,989.2299999999814,3.32021,4.2018
101,999.2299999999814,3.18074,4.2018
102,1009.2299999999814,3.0528,4.2018
103,1019.2299999999814,2.9327799999999997,4.2015
104,1029.2299999999814,2.81315,4.2018
105,1039.2299999999814,2.70123,4.20195
106,1049.2299999999814,2.59327,4.20165
107,1059.2299999999814,2.48829,4.20195
108,1069.2299999999814,2.38499,4.20165
109,1079.2299999999814,2.29122,4.2018
110,1089.2299999999814,2.1985200000000003,4.2018
111,1099.2299999999814,2.11177,4.20165
112,1109.2299999999814,2.0219,4.20165
113,1119.2299999999814,1.94156,4.20165
114,1129.2299999999814,1.86168,4.20165
115,1139.2299999999814,1.7826400000000002,4.20165
116,1149.2299999999814,1.7048900000000002,4.2015
117,1159.2299999999814,1.62821,4.20119
118,1169.2299999999814,1.55322,4.20043
119,1179.2299999999814,1.49042,4.20027
120,1189.2299999999814,1.43313,4.20012
121,1199.2299999999814,1.37697,4.20058
122,1209.2299999999814,1.32197,4.20027
123,1219.2299999999814,1.2700799999999999,4.20027
124,1229.2299999999814,1.22011,4.20043
125,1239.2299999999814,1.1724299999999999,4.20012
126,1249.2299999999814,1.12436,4.20027
127,1259.2299999999814,1.0811,4.20043
128,1269.2299999999814,1.03944,4.20027
129,1279.2299999999814,0.9984700000000001,4.20012
130,1289.2299999999814,0.9605600000000001,4.1999699999999995
131,1299.2299999999814,0.92401,4.1999699999999995
132,1309.2299999999814,0.8891399999999999,4.20012
133,1319.2299999999814,0.8551200000000001,4.1999699999999995
134,1329.2299999999814,0.82406,4.20027
135,1339.2299999999814,0.79187,4.20043
136,1349.2299999999814,0.76394,4.20012
137,1359.2299999999814,0.73587,4.20043
138,1369.2299999999814,0.70817,4.20012
139,1379.2299999999814,0.68376,4.20012
140,1389.2299999999814,0.65942,4.1999699999999995
141,1399.2299999999814,0.63539,4.1999699999999995
142,1409.2299999999814,0.61212,4.20012
143,1419.2299999999814,0.59113,4.20027
144,1429.2299999999814,0.57031,4.20012
145,1439.2299999999814,0.55184,4.20012
146,1449.2299999999814,0.53376,4.20012
147,1459.2299999999814,0.51415,4.19982
148,1469.2299999999814,0.49813,4.1999699999999995
149,1479.2299999999814,0.48135,4.1999699999999995
150,1489.2299999999814,0.46631999999999996,4.20012
151,1499.2299999999814,0.44968,4.20027
152,1509.2299999999814,0.4358,4.20043
153,1519.2299999999814,0.42176,4.1999699999999995
154,1529.2299999999814,0.40803,4.1999699999999995
155,1539.2299999999814,0.39544,4.1999699999999995
156,1549.2299999999814,0.38315,4.1999699999999995
157,1559.2299999999814,0.37209000000000003,4.19982
158,1569.2299999999814,0.3611,4.20012
159,1579.2299999999814,0.34965999999999997,4.20027
160,1589.2299999999814,0.33805999999999997,4.20043
161,1599.2299999999814,0.3286,4.19982
162,1609.2299999999814,0.31890999999999997,4.20012
163,1619.2299999999814,0.31014,4.1999699999999995
164,1629.2299999999814,0.30198,4.1999699999999995
165,1639.2299999999814,0.29328000000000004,4.19982
166,1649.2299999999814,0.28412,4.20012
167,1659.2299999999814,0.27671999999999997,4.19966
168,1669.2299999999814,0.26833,4.20012
169,1679.2299999999814,0.26093,4.19982
170,1689.2299999999814,0.25444,4.20012
171,1699.2299999999814,0.24788000000000002,4.19982
172,1709.2299999999814,0.24056,4.19982
173,1719.2299999999814,0.23384000000000002,4.19982
174,1729.2299999999814,0.22782,4.1999699999999995
175,1739.2299999999814,0.22232,4.1999699999999995
176,1749.2299999999814,0.21584,4.20012
177,1759.2299999999814,0.21004,4.1999699999999995
178,1769.2299999999814,0.20371,4.1999699999999995
179,1779.2299999999814,0.19944,4.20027
180,1789.2299999999814,0.19562000000000002,4.19982
181,1799.2299999999814,0.18891,4.20012
182,1809.2299999999814,0.18470999999999999,4.20012
183,1819.2299999999814,0.18051,4.1999699999999995
184,1829.2299999999814,0.17578,4.1999699999999995
185,1839.2299999999814,0.17296,4.1999699999999995
186,1849.2299999999814,0.1677,4.20012
187,1859.2299999999814,0.16342,4.20012
188,1869.2299999999814,0.16068,4.1999699999999995
189,1879.2299999999814,0.15549000000000002,4.20012
190,1889.2299999999814,0.15236,4.20012
191,1899.2299999999814,0.14824,4.19982
192,1909.2299999999814,0.14458,4.19982
193,1919.2299999999814,0.14244,4.1999699999999995
194,1929.2299999999814,0.13825,4.19982
195,1939.2299999999814,0.13573,4.1999699999999995
196,1949.2299999999814,0.13237000000000002,4.20027
197,1959.2299999999814,0.1297,4.20012
198,1969.2299999999814,0.12725999999999998,4.19982
199,1979.2299999999814,0.12612,4.20012
200,1989.2299999999814,0.1253,4.1999699999999995
201,1999.2299999999814,0.12402,4.20043
202,2009.2299999999814,0.12230999999999999,4.20012
203,2019.2299999999814,0.12040999999999999,4.20058
204,2029.2299999999814,0.11838,4.20027
205,2039.2299999999814,0.11629,4.20058
206,2049.2299999999814,0.11414,4.20073
207,2059.2299999999814,0.11193,4.20089
208,2069.2299999999814,0.10972,4.20073
209,2079.2299999999814,0.10747999999999999,4.20043
210,2089.2299999999814,0.10522999999999999,4.20058
211,2099.2299999999814,0.10298,4.20089
212,2109.2299999999814,0.10072,4.20073
213,2112.3699999999953,0.1,4.20058
