,Time (s),Current (A),Voltage (V)
102,1003.9399999999441,2.94537,4.20195
103,1013.9399999999441,2.82704,4.2018
104,1023.9399999999441,2.71496,4.2018
105,1033.9399999999441,2.60868,4.2018
106,1043.9399999999441,2.5030900000000003,4.20165
107,1053.9399999999441,2.40223,4.2018
108,1063.9399999999441,2.3043400000000003,4.20165
109,1073.9399999999441,2.21317,4.2018
110,1083.9399999999441,2.1231400000000002,4.20165
111,1093.9399999999441,2.03578,4.20165
112,1103.9399999999441,1.95308,4.20134
113,1113.9399999999441,1.8739599999999998,4.2015
114,1123.9399999999441,1.79614,4.2015
115,1133.9399999999441,1.71862,4.20134
116,1143.9399999999441,1.6423299999999998,4.20089
117,1153.9399999999441,1.56634,4.20058
118,1163.9399999999441,1.5010299999999999,4.20027
119,1173.9399999999441,1.44442,4.20027
120,1183.9399999999441,1.38941,4.20012
121,1193.9399999999441,1.33341,4.20012
122,1203.9399999999441,1.28077,4.19982
123,1213.9399999999441,1.23033,4.20027
124,1223.9399999999441,1.1828,4.20012
125,1233.9399999999441,1.1375600000000001,4.20027
126,1243.9399999999441,1.09293,4.20027
127,1253.9399999999441,1.05119,4.20043
128,1263.9399999999441,1.0116,4.1999699999999995
129,1273.9399999999441,0.96986,4.20012
130,1283.9399999999441,0.9353799999999999,4.20012
131,1293.9399999999441,0.90036,4.1999699999999995
132,1303.9399999999441,0.86603,4.20012
133,1313.9399999999441,0.8362700000000001,4.20027
134,1323.9399999999441,0.80247,4.1999699999999995
135,1333.9399999999441,0.77363,4.19982
136,1343.9399999999441,0.74647,4.1999699999999995
137,1353.9399999999441,0.72,4.20012
138,1363.9399999999441,0.69467,4.20027
139,1373.9399999999441,0.67018,4.1999699999999995
140,1383.9399999999441,0.64607,4.19966
141,1393.9399999999441,0.62425,4.20012
142,1403.9399999999441,0.6040300000000001,4.19982
143,1413.9399999999441,0.58198,4.20012
144,1423.9399999999441,0.5639,4.20012
145,1433.9399999999441,0.5444399999999999,4.1999699999999995
146,1443.9399999999441,0.52682,4.20012
147,1453.9399999999441,0.5108,4.20027
148,1463.9399999999441,0.49416000000000004,4.20027
149,1473.9399999999441,0.47715,4.1999699999999995
150,1483.9399999999441,0.4622,4.20012
151,1493.9399999999441,0.44793,4.20012
152,1503.9399999999441,0.43595,4.20012
153,1513.9399999999441,0.41962,4.1999699999999995
154,1523.9399999999441,0.40917,4.20027
155,1533.9399999999441,0.39643,4.1999699999999995
156,1543.9399999999441,0.38468,4.1999699999999995
157,1553.9399999999441,0.37255,4.20027
158,1563.9399999999441,0.36133000000000004,4.1999699999999995
159,1573.9399999999441,0.35241,4.19982
160,1583.9399999999441,0.34126999999999996,4.1999699999999995
161,1593.9399999999441,0.33104,4.19982
162,1603.9399999999441,0.32204,4.20012
163,1613.9399999999441,0.31289,4.20027
164,1623.9399999999441,0.30404000000000003,4.1999699999999995
165,1633.9399999999441,0.29595,4.19966
166,1643.9399999999441,0.28855,4.1999699999999995
167,1653.9399999999441,0.28060999999999997,4.19982
168,1663.9399999999441,0.27337,4.19982
169,1673.9399999999441,0.26566,4.19966
170,1683.9399999999441,0.25795,4.19982
171,1693.9399999999441,0.25231,4.20027
172,1703.9399999999441,0.24559,4.19982
173,1713.9399999999441,0.23919,4.1999699999999995
174,1723.9399999999441,0.23362,4.1999699999999995
175,1733.9399999999441,0.22759000000000001,4.20012
176,1743.9399999999441,0.22155999999999998,4.19982
177,1753.9399999999441,0.21675,4.20012
178,1763.9399999999441,0.21164000000000002,4.1999699999999995
179,1773.9399999999441,0.20661,4.1999699999999995
180,1783.9399999999441,0.20157,4.1999699999999995
181,1793.9399999999441,0.19516,4.19982
182,1803.9399999999441,0.19188,4.19982
183,1813.9399999999441,0.18669000000000002,4.19966
184,1823.9399999999441,0.18379,4.1999699999999995
185,1833.9399999999441,0.17906,4.1999699999999995
186,1843.9399999999441,0.17464000000000002,4.20012
187,1853.9399999999441,0.16968,4.1999699999999995
188,1863.9399999999441,0.16663,4.20012
189,1873.9399999999441,0.16388,4.19966
190,1883.9399999999441,0.1603,4.19982
191,1893.9399999999441,0.15656,4.1999699999999995
192,1903.9399999999441,0.15305,4.1999699999999995
193,1913.9399999999441,0.14984,4.20012
194,1923.9399999999441,0.14717,4.19982
195,1933.9399999999441,0.14267,4.20012
196,1943.9399999999441,0.1397,4.1999699999999995
197,1953.9399999999441,0.13748,4.19966
198,1963.9399999999441,0.13413,4.19982
199,1973.9399999999441,0.13199,4.20012
200,1983.9399999999441,0.12894,4.1999699999999995
201,1993.9399999999441,0.12795,4.19982
202,2003.9399999999441,0.12637,4.1999699999999995
203,2013.9399999999441,0.12554,4.1999699999999995
204,2023.9399999999441,0.12408,4.20027
205,2033.9399999999441,0.12240999999999999,4.20012
206,2043.9399999999441,0.12052,4.20012
207,2053.939999999944,0.11849000000000001,4.20012
208,2063.939999999944,0.11647,4.20027
209,2073.939999999944,0.11431,4.20058
210,2083.939999999944,0.11214,4.20058
211,2093.939999999944,0.10995,4.20089
212,2103.939999999944,0.10774,4.20058
213,2113.939999999944,0.10553,4.20043
214,2123.939999999944,0.10332000000000001,4.20058
215,2133.939999999944,0.10109,4.20073
216,2138.8499999999767,0.1,4.20043
